MNE,NGDPDPC,Montenegro,2081.05,2745.76,3379.64,3679.83,4429.8,5985.43,7396.67,6746.38,6694.17,7327.25,6590.58,7189.05,7389.89,6517.42,7031.53,7800.27,8854.78
MAR,NGDPDPC,Morocco,1453.94,1768.6,1999.13,2063.31,2242.73,2549.88,2946.93,2922.59,2896.56,3111.54,2979.74,3200.48,3259.72,2964.96,2995.68,3147.1,3353.1
MOZ,NGDPDPC,Mozambique,291.215,314.694,371.304,405.139,427.955,471.128,549.706,518.466,469.47,574.873,631.76,641.085,647.499,570.129,415.18,445.192,484.87
MMR,NGDPDPC,Myanmar,148.549,189.041,227.347,254.757,283.701,370.544,525.195,632.23,774.72,1088.75,1182.15,1210.22,1244.18,1223.74,1163.79,1177.08,1271.68
NAM,NGDPDPC,Namibia,1811.25,2607.86,3440.97,3708.79,4007.73,4378.56,4198.55,4340.18,5410.98,5870.93,6038.86,5540.62,5555.93,5020.47,4611.51,5438.76,5664.46
NRU,NGDPDPC,Nauru,,,3174.96,3167.65,3200.72,2470.84,3965.36,4587.75,4748.08,6529.4,9382.64,9103.52,8865.6,6994.05,7674.48,8152.26,9398.51
NPL,NGDPDPC,Nepal,276.295,288.424,327.131,363.231,396.623,447.379,537.813,546.64,677.187,803.709,804.12,823.287,844.466,901.75,899.6,1048.67,1178.86
NLD,NGDPDPC,Netherlands,29401.97,35814.27,40477.3,42054.88,44936.01,51880.38,58015.4,52807.45,51165.82,54342.11,50175.56,52276.99,53026.48,45302.8,46165.18,48799.87,53224.69
NZL,NGDPDPC,New Zealand,15703.17,20475.37,24843.27,27370.86,26209.99,31904.89,31759.69,28282.95,33376.46,38060.42,39686.19,42075.44,44281.55,38195.64,39428.05,42329.68,42803.49
NIC,NGDPDPC,Nicaragua,1011.9,1010.23,1077.78,1152.8,1224.72,1326.66,1498.88,1444.94,1506.07,1629.97,1734.79,1790.43,1916.77,2036.93,2099.59,2156.15,2022.14
NER,NGDPDPC,Niger,227.424,267.409,285.388,320.923,335.334,389.256,477.27,462.267,476.062,511.488,528.918,551.554,562.885,484.171,497.882,517.771,572.564
NGA,NGDPDPC,Nigeria,730.836,780.399,963.236,1221.65,1563.03,1791.82,2197.78,1927.48,2328.43,2543.5,2756.41,2998.07,3222.69,2718.59,2176,1968.56,2153.09
MKD,NGDPDPC,North Macedonia,1974.06,2440.81,2796.62,3071.9,3359.61,4076.3,4838.15,4579.09,4576.23,5097.26,4728.37,5239.65,5498.61,4860.42,5152.97,5462.38,6111.19
NOR,NGDPDPC,Norway,42997.96,50046.34,57512.22,66687.76,73970.24,84915.64,96563.22,79746.89,87356.19,100197.17,101129.91,102576.68,96657.58,74115.16,70223.82,75306.67,82082.12
OMN,NGDPDPC,Oman,8108.72,8565.26,9635.83,11873.18,13938.21,15436.81,21866.27,16784.91,19027.78,20641.47,21149.65,20435.85,20308.46,16570.74,14834.59,15482.13,17338.96
PAK,NGDPDPC,Pakistan,546.605,612.898,705.39,772.293,883.483,963.509,1030.76,993.725,1029.17,1216.75,1247.1,1263.59,1310.17,1422.92,1436.37,1544.17,1557.89
PLW,NGDPDPC,Palau,8429.27,7889.77,8397.67,9317.04,9598.92,10069.1,10438.45,9856.36,10044.33,10782.08,12013.09,12877.95,14039.66,15787.6,16600.92,16062.31,16264.86
PAN,NGDPDPC,Panama,4172.69,4312.62,4638.72,4965.21,5401.56,6127.03,7110.23,7532.4,8039.76,9314.69,10674.49,11841.89,12756.95,13606.6,14344.09,15178.3,15612.33
PNG,NGDPDPC,Papua New Guinea,814.701,995.275,1111.94,1269.53,1411.9,1576.16,1883.53,1833.09,2132.19,2552.04,2865.78,2800.17,2992.71,2742.92,2567.58,2755.49,2861.45
PRY,NGDPDPC,Paraguay,1312.08,1377.52,1693.89,1857.78,2285.13,2988.68,4047.71,3621.69,4326.22,5295.44,5155.17,5905.73,6050.05,5353.06,5259.92,5609.85,5725.9
PER,NGDPDPC,Peru,2017.77,2159.74,2408.09,2669.21,3106.72,3587.8,4226.54,4170.44,5055.04,5738.13,6400.4,6631.33,6565.41,6141.43,6191.12,6725.98,7000.16
PHL,NGDPDPC,Philippines,1050.3,1062.62,1137.07,1261.27,1470.83,1764.68,2011.63,1923.67,2237.16,2473.25,2721.25,2903.19,2995.5,3039.23,3107.65,3153.31,3279.52
POL,NGDPDPC,Poland,5205.52,5699.56,6684.68,8023.92,9031.8,11252.86,13999.5,11532.28,12619.62,13879.53,13096.89,13688.36,14272.29,12563.61,12438.52,13868.91,15468.26
PRT,NGDPDPC,Portugal,12927.58,15793.85,18055.89,18790.56,19840.47,22813.67,24946.26,23126.18,22539.04,23213.13,20576.83,21653.51,22109.32,19252.02,19986.36,21482.83,23573.29
PRI,NGDPDPC,Puerto Rico,18972.77,19820.21,20988.99,21959.32,22935.95,23664.87,24898.34,25768.73,26435.74,27278.85,27944.74,28513.15,28981.34,29755.35,30585.55,31347.27,31559.06
